tozeret_cd,degem_cd,year,ignition,gearbox,gear,piston,loops,moment,loopmoment,acceleration,speed,urban_consumption,intercity_consumption,consumption,electricity_use,battery_capacity,electric_range,home_charging_time,fast_charging_time,brake,cenairbag,length,width,height,wheel,cargo,chaircargo,selfweight,totalweight,loading,fuel
817,1221,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,6.0,4.0,6000.0,24.4,1400.0,8.7,214.0,11.9,20.0,15.8,,,,,,ABS + EBD + BAS,יש,432.9,178.9,150.2,260.6,380.0,1183.0,1275.0,,,60.0
862,1,2012,קדמית,ידנית,5.0,4.0,3750.0,19.4,1750.0,,155.0,17.5,26.3,22.2,,,,,,ABS + EBD,אין,395.9,168.4,172.1,251.3,356.0,2500.0,1200.0,1710.0,510.0,45.0
862,1,2013,קדמית,ידנית,5.0,4.0,3750.0,19.4,1750.0,,155.0,17.5,26.3,22.2,,,,,,ABS + EBD,אין,395.9,168.4,172.1,251.3,356.0,2500.0,1200.0,1710.0,510.0,45.0
862,2,2012,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,4.0,3750.0,19.4,1750.0,,155.0,20.8,27.0,24.3,,,,,,ABS + EBD,אין,395.9,168.4,172.1,251.3,356.0,2500.0,1200.0,1710.0,510.0,45.0
862,2,2013,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,4.0,3750.0,19.4,1750.0,,155.0,20.8,27.0,24.3,,,,,,ABS + EBD,אין,395.9,168.4,172.1,251.3,356.0,2500.0,1200.0,1710.0,510.0,45.0
920,38,2016,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,39,2016,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,40,2016,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,42,2016,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,38,2017,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,39,2017,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,40,2017,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
920,42,2017,אחורית,אוטומטית - רובוטית כפולת מצמדים,6.0,3.0,6000.0,9.3,2850.0,15.1,151.0,21.3,27.0,24.4,,,,,,ABS,יש,269.5,166.3,155.5,187.3,190.0,260.0,880.0,,,35.0
676,10,2016,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,160.0,284.1,584.0,1719.0,1540.0,,,66.0
676,20,2016,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,148.0,284.1,584.0,1719.0,1540.0,,,66.0
676,489,2016,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,146.8,284.1,584.0,1719.0,1540.0,,,66.0
676,2931,2016,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,146.8,284.1,584.0,1719.0,1540.0,,,66.0
676,10,2017,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,160.0,284.1,584.0,1719.0,1540.0,,,66.0
676,20,2017,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,148.0,284.1,584.0,1719.0,1540.0,,,66.0
676,489,2017,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,146.8,284.1,584.0,1719.0,1540.0,,,66.0
676,758,2017,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,146.8,284.1,584.0,1719.0,1540.0,,,66.0
676,2931,2017,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,5600.0,35.7,1700.0,5.8,250.0,11.2,16.4,14.1,,,,,,ABS + EBD + BAS,יש,486.1,186.4,146.8,284.1,584.0,1719.0,1540.0,,,66.0
676,22,2021,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,,279.0,233.0,1968.0,1807.0,,,60.0
676,1265,2021,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,1312,2021,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,1349,2021,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,22,2022,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,,279.0,233.0,1968.0,1807.0,,,60.0
676,1265,2022,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,1312,2022,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,1349,2022,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,1364,2022,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,3500.0,40.7,1750.0,7.8,216.0,,,14.5,,,,,,ABS + EBD + BAS,יש,469.7,188.2,168.1,279.0,233.0,1968.0,1807.0,,,60.0
676,23,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,,257.8,416.0,1760.0,1530.0,,,60.0
676,6,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,7,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,12,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,13,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,14,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,15,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,2711,2011,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,23,2012,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,,257.8,416.0,1760.0,1530.0,,,60.0
676,6,2012,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,12,2012,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,14,2012,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,15,2012,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,2711,2012,כפולה (4X4),ידנית,5.0,4.0,4200.0,32.6,1750.0,9.9,190.0,14.0,18.8,16.9,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1530.0,,,60.0
676,1,2011,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,2,2011,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,3,2011,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,38,2011,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,1500,2011,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,1510,2011,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,1,2012,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,2,2012,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,3,2012,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,38,2012,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,56,2012,קדמית,ידנית,5.0,4.0,5000.0,13.4,3800.0,12.2,175.0,12.5,21.2,16.9,,,,,,ABS + EBD + BAS,יש,400.0,164.2,149.8,246.5,315.0,1180.0,1029.0,,,45.0
676,4,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,5,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,8,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,9,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,2761,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,2891,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,4,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,5,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,8,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,9,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,98,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,2761,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,2891,2012,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,6.0,4.0,4200.0,32.6,1750.0,10.2,187.0,13.1,17.2,15.3,,,,,,ABS + EBD + BAS,יש,422.3,179.3,169.1,257.8,416.0,1760.0,1555.0,,,60.0
676,10,2004,קדמית,ידנית,5.0,4.0,4000.0,21.4,1900.0,13.0,182.0,,,15.2,,,,,,ABS + EBD,אין,450.7,173.1,143.1,251.2,528.0,1400.0,1270.0,,,55.0
676,30,2004,קדמית,ידנית,5.0,4.0,4000.0,21.4,1900.0,13.0,182.0,,,15.2,,,,,,ABS + EBD,אין,450.7,173.1,143.1,251.2,528.0,1400.0,1270.0,,,55.0
676,40,2004,קדמית,ידנית,5.0,4.0,4000.0,21.4,1900.0,13.0,182.0,,,15.2,,,,,,ABS + EBD,אין,450.7,173.1,143.1,251.2,528.0,1400.0,1270.0,,,55.0
676,160,2004,קדמית,ידנית,5.0,4.0,4000.0,21.4,1900.0,13.0,182.0,,,15.2,,,,,,ABS + EBD,אין,450.7,173.1,143.1,251.2,528.0,1400.0,1270.0,,,55.0
676,170,2004,קדמית,ידנית,5.0,4.0,4000.0,21.4,1900.0,13.0,182.0,,,15.2,,,,,,ABS + EBD,אין,450.7,173.1,143.1,251.2,528.0,1400.0,1270.0,,,55.0
676,2020,2004,קדמית,ידנית,5.0,4.0,4000.0,21.4,1900.0,13.0,182.0,,,15.2,,,,,,ABS + EBD,אין,450.7,173.1,143.1,251.2,528.0,1400.0,1270.0,,,55.0
676,16,2011,קדמית,ידנית,6.0,4.0,5000.0,20.0,1500.0,9.7,202.0,11.7,20.0,15.8,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,18,2011,קדמית,ידנית,6.0,4.0,5000.0,20.0,1500.0,9.7,202.0,11.7,20.0,15.8,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,16,2012,קדמית,ידנית,6.0,4.0,5000.0,20.0,1500.0,9.7,202.0,11.7,20.0,15.8,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,18,2012,קדמית,ידנית,6.0,4.0,5000.0,20.0,1500.0,9.7,202.0,11.7,20.0,15.8,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,17,2011,קדמית,ידנית,5.0,4.0,4200.0,23.4,1500.0,13.3,171.0,17.5,24.3,21.2,,,,,,ABS + EBD + BAS,יש,421.4,168.4,160.7,262.1,509.0,1810.0,1247.0,,,60.0
676,19,2011,קדמית,ידנית,5.0,4.0,4200.0,23.4,1500.0,13.3,171.0,17.5,24.3,21.2,,,,,,ABS + EBD + BAS,יש,421.4,168.4,160.7,262.1,509.0,1810.0,1247.0,,,60.0
676,17,2012,קדמית,ידנית,5.0,4.0,4200.0,23.4,1500.0,13.3,171.0,17.5,24.3,21.2,,,,,,ABS + EBD + BAS,יש,421.4,168.4,160.7,262.1,509.0,1810.0,1247.0,,,60.0
676,19,2012,קדמית,ידנית,5.0,4.0,4200.0,23.4,1500.0,13.3,171.0,17.5,24.3,21.2,,,,,,ABS + EBD + BAS,יש,421.4,168.4,160.7,262.1,509.0,1810.0,1247.0,,,60.0
676,20,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,50,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,60,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,80,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,150,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,660,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,690,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,730,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,2010,2006,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,20,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,22,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,50,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,52,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,60,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,62,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,80,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,82,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,150,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,152,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,660,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,662,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,690,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,692,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,730,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,732,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,2010,2007,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,22,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,52,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,62,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,82,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,692,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,732,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
676,1260,2008,קדמית,ידנית,5.0,4.0,4000.0,25.5,1900.0,11.8,192.0,,,19.6,,,,,,ABS + EBD + BAS,יש,456.9,176.9,146.2,257.8,585.0,1350.0,1310.0,,,55.0
