,Unnamed: 0_x,Unnamed: 0.1,tozeret_cd,tozar,kinuy_mishari,ramat_gimur_x,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,merkav,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,technologiat_hanaa_cd,technologiat_hanaa_nm,n_model,Unnamed: 0_y,make,model,ramat_gimur_y,year,doors,sitting,ignition,gearbox,gear,engine,piston,capacity,power,loops,moment,loopmoment,acceleration,speed,urban_consumption,intercity_consumption,consumption,electricity_use,battery_capacity,electric_range,home_charging_time,fast_charging_time,brake,airbag,stability,cenairbag,length,width,height,wheel,cargo,chaircargo,selfweight,totalweight,loading,towing_without_brakes,towing_with_brakes,tire,fuel,hanaa_nm_y,sitting.1,engine_cd
221,11102,11102,33,אופל,INSIGNIA,OPC LINE,2016,72,5,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
222,11102,11102,33,אופל,INSIGNIA,OPC LINE,2016,72,5,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
223,11102,11102,33,אופל,INSIGNIA,OPC LINE,2016,72,5,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
224,11104,11104,33,אופל,INSIGNIA,OPC LINE,2016,73,5,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
225,11104,11104,33,אופל,INSIGNIA,OPC LINE,2016,73,5,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
226,11104,11104,33,אופל,INSIGNIA,OPC LINE,2016,73,5,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
227,11106,11106,33,אופל,INSIGNIA,OPC LINE,2016,74,6,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
228,11106,11106,33,אופל,INSIGNIA,OPC LINE,2016,74,6,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
229,11106,11106,33,אופל,INSIGNIA,OPC LINE,2016,74,6,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
230,11108,11108,33,אופל,INSIGNIA,OPC LINE,2016,75,6,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
231,11108,11108,33,אופל,INSIGNIA,OPC LINE,2016,75,6,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
232,11108,11108,33,אופל,INSIGNIA,OPC LINE,2016,75,6,1598,2150,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
233,11140,11140,33,אופל,INSIGNIA,EDITION,2016,93,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
234,11140,11140,33,אופל,INSIGNIA,EDITION,2016,93,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
235,11140,11140,33,אופל,INSIGNIA,EDITION,2016,93,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
236,11142,11142,33,אופל,INSIGNIA,EDITION,2016,94,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
237,11142,11142,33,אופל,INSIGNIA,EDITION,2016,94,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
238,11142,11142,33,אופל,INSIGNIA,EDITION,2016,94,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
239,11144,11144,33,אופל,INSIGNIA,EDITION,2016,95,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
240,11144,11144,33,אופל,INSIGNIA,EDITION,2016,95,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
241,11144,11144,33,אופל,INSIGNIA,EDITION,2016,95,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
242,11145,11145,33,אופל,INSIGNIA,COSMO,2016,96,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
243,11145,11145,33,אופל,INSIGNIA,COSMO,2016,96,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
244,11145,11145,33,אופל,INSIGNIA,COSMO,2016,96,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
245,11146,11146,33,אופל,INSIGNIA,COSMO,2016,97,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
246,11146,11146,33,אופל,INSIGNIA,COSMO,2016,97,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
247,11146,11146,33,אופל,INSIGNIA,COSMO,2016,97,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
248,11147,11147,33,אופל,INSIGNIA,COSMO,2016,98,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
249,11147,11147,33,אופל,INSIGNIA,COSMO,2016,98,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
250,11147,11147,33,אופל,INSIGNIA,COSMO,2016,98,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
251,11149,11149,33,אופל,INSIGNIA,COSMO,2016,99,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
252,11149,11149,33,אופל,INSIGNIA,COSMO,2016,99,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
253,11149,11149,33,אופל,INSIGNIA,COSMO,2016,99,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
254,11151,11151,33,אופל,INSIGNIA,OPC LINE,2016,100,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
255,11151,11151,33,אופל,INSIGNIA,OPC LINE,2016,100,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
256,11151,11151,33,אופל,INSIGNIA,OPC LINE,2016,100,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
257,11153,11153,33,אופל,INSIGNIA,OPC LINE,2016,102,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
258,11153,11153,33,אופל,INSIGNIA,OPC LINE,2016,102,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
259,11153,11153,33,אופל,INSIGNIA,OPC LINE,2016,102,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
260,11155,11155,33,אופל,INSIGNIA,OPC LINE,2016,103,6,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
261,11155,11155,33,אופל,INSIGNIA,OPC LINE,2016,103,6,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
262,11155,11155,33,אופל,INSIGNIA,OPC LINE,2016,103,6,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
263,11156,11156,33,אופל,INSIGNIA,OPC LINE,2016,104,6,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
264,11156,11156,33,אופל,INSIGNIA,OPC LINE,2016,104,6,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
265,11156,11156,33,אופל,INSIGNIA,OPC LINE,2016,104,6,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
266,11170,11170,33,אופל,INSIGNIA,COSMO,2016,114,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,221,אופל,אינסיגניה,EDITION,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
267,11170,11170,33,אופל,INSIGNIA,COSMO,2016,114,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,222,אופל,אינסיגניה,COSMO,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/45R18,70.0,2X4,5,1
268,11170,11170,33,אופל,INSIGNIA,COSMO,2016,114,5,1598,2140,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה,223,אופל,אינסיגניה,OPC LINE,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,530.0,,1538.0,,,,,245/40R19,70.0,2X4,5,1
269,11011,11011,33,אופל,INSIGNIA ST,EDITION,2014,23,5,1598,2255,,1.0,4X2,1,4,סטיישן,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה סטיישן,253,אופל,אינסיגניה סטיישן,EDITION,2014,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,6000.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS,6,יש,יש,491.3,185.6,151.3,273.7,540.0,1530.0,1538.0,,,,,225/55R17,70.0,2X4,5,1
270,11013,11013,33,אופל,INSIGNIA ST,EDITION,2014,24,5,1598,2255,,1.0,4X2,1,4,סטיישן,1,בנזין,5,170,5,,הנעה רגילה,אינסיגניה סטיישן,253,אופל,אינסיגניה סטיישן,EDITION,2014,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,6000.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS,6,יש,יש,491.3,185.6,151.3,273.7,540.0,1530.0,1538.0,,,,,225/55R17,70.0,2X4,5,1
