,dmake,dmodel,dyear,tozeret_cd,model_cd
10484,BMW,X1,2021,143,1375
10485,BMW,X1,2021,695,131
10486,BMW,X1,2021,695,139
10487,BMW,X1,2021,695,140
10488,BMW,X1,2022,143,1358
10489,BMW,X1,2022,143,1359
10490,BMW,X1,2022,143,1677
10491,BMW,X1,2022,143,1685
10492,BMW,X1,2022,695,139
10493,BMW,X1,2022,695,140
10494,BMW,X1,2022,695,151
10495,BMW,X1,2022,695,156
10496,BMW,X1,2010,143,2201
10497,BMW,X1,2010,143,2211
10498,BMW,X1,2011,143,2201
10499,BMW,X1,2011,143,2211
10500,BMW,X1,2012,143,2201
10501,BMW,X1,2012,143,2211
10502,BMW,X1,2018,143,735
10503,BMW,X1,2012,143,44
10504,BMW,X1,2013,143,44
10505,BMW,X1,2017,143,664
10506,BMW,X1,2017,143,732
10507,BMW,X1,2018,143,664
10508,BMW,X1,2018,143,732
10509,BMW,X1,2018,143,775
10510,BMW,X1,2018,143,815
10511,BMW,X1,2018,695,80
10512,BMW,X1,2019,143,664
10513,BMW,X1,2019,143,732
10514,BMW,X1,2019,143,775
10515,BMW,X1,2019,143,815
10516,BMW,X1,2019,143,923
10517,BMW,X1,2019,143,1027
10518,BMW,X1,2019,695,80
10519,BMW,X1,2019,695,90
10520,BMW,X1,2019,695,99
10521,BMW,X1,2020,143,1027
10522,BMW,X1,2020,143,1126
10523,BMW,X1,2020,695,99
10524,BMW,X1,2020,695,121
10525,BMW,X1,2021,143,1027
10526,BMW,X1,2021,143,1126
10527,BMW,X1,2021,695,99
10528,BMW,X1,2021,695,121
10529,BMW,X1,2016,143,382
10530,BMW,X1,2016,143,385
10531,BMW,X1,2016,143,405
10532,BMW,X1,2016,143,482
10533,BMW,X1,2016,143,588
10534,BMW,X1,2016,143,589
10535,BMW,X1,2017,143,588
10536,BMW,X1,2017,143,589
10537,BMW,X1,2018,143,588
10538,BMW,X1,2018,143,589
10539,BMW,X1,2010,143,2481
10540,BMW,X1,2010,143,2841
10541,BMW,X1,2010,143,2851
10542,BMW,X1,2011,143,2841
10543,BMW,X1,2011,143,2851
10544,BMW,X1,2012,143,2841
10545,BMW,X1,2012,143,2851
10546,BMW,X1,2018,143,776
10547,BMW,X1,2018,695,68
10548,BMW,X1,2019,143,776
10549,BMW,X1,2019,695,68
10550,BMW,X1,2010,143,2831
10551,BMW,X1,2011,143,2831
10552,BMW,X1,2012,143,2831
10553,BMW,X1,2020,143,1244
10554,BMW,X1,2021,143,1244
10555,BMW,X1,2021,143,1467
10556,BMW,X1,2022,143,1244
10557,BMW,X1,2022,143,1467
10558,BMW,X1,2022,143,1667
10559,BMW,X1,2022,143,1688
10560,BMW,X1,2010,143,2821
10561,BMW,X1,2011,143,2821
10562,BMW,X1,2012,143,2821
10563,BMW,X1,2021,143,1607
10564,BMW,X1,2022,143,1607
10565,BMW,X2,2021,143,1597
10566,BMW,X2,2022,143,1597
10567,BMW,X2,2022,143,1853
10568,BMW,X2,2022,143,1854
10569,BMW,X2,2022,143,1855
10570,BMW,X2,2022,143,1777
10571,BMW,X2,2019,143,966
10572,BMW,X2,2020,143,966
10573,BMW,X2,2020,143,1130
10574,BMW,X2,2020,143,1376
10575,BMW,X2,2021,143,1130
10576,BMW,X2,2021,143,1376
10577,BMW,X2,2021,143,1499
10578,BMW,X2,2022,143,1376
10579,BMW,X2,2022,143,1499
10580,BMW,X2,2022,143,1689
10581,BMW,X2,2018,143,762
10582,BMW,X2,2019,143,762
10583,BMW,X2,2020,143,762
10584,BMW,X2,2018,143,722
10585,BMW,X2,2018,143,723
10586,BMW,X2,2018,143,737
10587,BMW,X2,2018,143,768
10588,BMW,X2,2018,143,817
10589,BMW,X2,2019,143,722
10590,BMW,X2,2019,143,723
10591,BMW,X2,2019,143,737
10592,BMW,X2,2019,143,768
10593,BMW,X2,2019,143,817
10594,BMW,X2,2019,143,862
10595,BMW,X2,2020,143,1203
10596,BMW,X2,2020,143,1295
10597,BMW,X2,2021,143,1295
10598,BMW,X2,2022,143,1295
10599,BMW,X2,2022,143,1668
10600,BMW,X2,2022,143,1818
10601,BMW,X3,2005,910,20
10602,BMW,X3,2006,910,20
10603,BMW,X3,2007,910,12
10604,BMW,X3,2007,910,14
10605,BMW,X3,2007,910,11
10606,BMW,X3,2008,910,11
10607,BMW,X3,2009,910,11
10608,BMW,X3,2004,910,13
10609,BMW,X3,2005,910,10
10610,BMW,X3,2006,910,10
10611,BMW,X3,2006,910,18
10612,BMW,X3,2007,910,16
10613,BMW,X3,2007,910,17
10614,BMW,X3,2007,910,21
10615,BMW,X3,2008,910,21
10616,BMW,X3,2009,910,21
10617,BMW,X3,2005,910,15
10618,BMW,X3,2006,910,15
10619,BMW,X3,2007,910,31
10620,BMW,X3,2008,910,31
10621,BMW,X3,2009,910,31
10622,BMW,X3,2018,722,244
10623,BMW,X3,2018,722,245
10624,BMW,X3,2018,722,259
10625,BMW,X3,2018,722,272
10626,BMW,X3,2018,722,287
10627,BMW,X3,2018,722,295
10628,BMW,X3,2019,722,272
10629,BMW,X3,2019,722,287
10630,BMW,X3,2019,722,289
10631,BMW,X3,2019,722,295
10632,BMW,X3,2019,722,314
10633,BMW,X3,2020,722,402
10634,BMW,X3,2021,722,402
10635,BMW,X3,2022,722,672
10636,BMW,X3,2011,722,261
10637,BMW,X3,2012,722,261
10638,BMW,X3,2013,722,261
10639,BMW,X3,2012,722,7
10640,BMW,X3,2013,722,7
10641,BMW,X3,2013,722,27
10642,BMW,X3,2013,722,35
10643,BMW,X3,2014,722,35
10644,BMW,X3,2014,722,67
10645,BMW,X3,2015,722,67
10646,BMW,X3,2015,722,95
10647,BMW,X3,2016,722,95
10648,BMW,X3,2016,722,126
10649,BMW,X3,2016,722,208
10650,BMW,X3,2017,722,208
10651,BMW,X3,2012,722,1
10652,BMW,X3,2012,722,2
10653,BMW,X3,2013,722,1
10654,BMW,X3,2013,722,2
10655,BMW,X3,2013,722,36
10656,BMW,X3,2013,722,37
10657,BMW,X3,2014,722,1
10658,BMW,X3,2014,722,2
10659,BMW,X3,2014,722,36
10660,BMW,X3,2014,722,37
10661,BMW,X3,2014,722,53
10662,BMW,X3,2014,722,58
10663,BMW,X3,2015,722,58
10664,BMW,X3,2015,722,120
10665,BMW,X3,2016,722,120
10666,BMW,X3,2016,722,125
10667,BMW,X3,2016,722,207
10668,BMW,X3,2017,722,207
10669,BMW,X3,2018,722,207
10670,BMW,X3,2011,722,271
10671,BMW,X3,2012,722,9
10672,BMW,X3,2012,722,25
10673,BMW,X3,2012,722,26
10674,BMW,X3,2012,722,271
10675,BMW,X3,2013,722,9
10676,BMW,X3,2013,722,25
10677,BMW,X3,2013,722,26
10678,BMW,X3,2013,722,29
10679,BMW,X3,2013,722,30
10680,BMW,X3,2013,722,271
10681,BMW,X3,2014,722,25
10682,BMW,X3,2014,722,26
10683,BMW,X3,2014,722,29
10684,BMW,X3,2014,722,30
10685,BMW,X3,2014,722,54
10686,BMW,X3,2014,722,55
10687,BMW,X3,2014,722,59
10688,BMW,X3,2014,722,60
10689,BMW,X3,2015,722,59
10690,BMW,X3,2015,722,60
10691,BMW,X3,2015,722,122
10692,BMW,X3,2015,722,123
10693,BMW,X3,2016,722,122
10694,BMW,X3,2016,722,123
10695,BMW,X3,2016,722,127
10696,BMW,X3,2016,722,128
10697,BMW,X3,2016,722,209
10698,BMW,X3,2016,722,210
10699,BMW,X3,2017,722,209
10700,BMW,X3,2017,722,210
10701,BMW,X3,2018,722,209
10702,BMW,X3,2018,722,210
10703,BMW,X3,2021,722,424
10704,BMW,X3,2021,722,448
10705,BMW,X3,2021,722,471
10706,BMW,X3,2021,722,472
10707,BMW,X3,2021,722,476
10708,BMW,X3,2021,722,484
10709,BMW,X3,2021,722,496
10710,BMW,X3,2021,722,514
10711,BMW,X3,2021,722,534
10712,BMW,X3,2021,722,539
10713,BMW,X3,2021,722,540
10714,BMW,X3,2021,722,564
10715,BMW,X3,2021,722,571
10716,BMW,X3,2021,722,618
10717,BMW,X3,2022,722,564
10718,BMW,X3,2022,722,571
10719,BMW,X3,2022,722,618
10720,BMW,X3,2018,722,275
10721,BMW,X3,2019,722,275
10722,BMW,X3,2020,722,275
10723,BMW,X3,2021,722,498
